Lon Lat Count
141.068 36.1185 93
141.068 36.4171 166
141.068 36.7157 132
141.068 37.0143 160
141.068 37.3128 184
141.068 37.6114 215
141.068 37.91 237
141.068 38.2086 198
141.068 38.5071 275
141.068 38.8057 271
141.068 39.1043 183
141.068 39.4029 236
141.068 39.7014 328
141.068 40 312
141.068 40.2986 200
141.068 40.5971 175
141.068 40.8957 160
141.068 41.1943 119
141.068 41.4929 36
141.068 41.7914 37
141.068 42.09 115
141.068 42.3886 205
141.068 42.6872 211
141.068 42.9857 106
141.068 43.2843 67
141.068 43.5829 39
141.068 43.8815 14
141.068 44.18 13
141.068 44.4786 7
141.068 44.7772 20
141.068 45.0758 16
141.068 45.3743 31
141.068 45.6729 5
141.068 45.9715 0
141.068 46.2701 0
141.068 46.5686 0
141.068 46.8672 0
141.068 47.1658 0
141.068 47.4643 0
141.068 47.7629 0
141.068 48.0615 0
141.068 48.3601 0
141.068 48.6586 0
141.068 48.9572 0
141.068 49.2558 0
141.068 49.5544 0
141.068 49.8529 0
141.381 30.1471 0
141.381 30.4456 0
141.381 30.7442 0
141.381 31.0428 0
141.381 31.3414 0
141.381 31.6399 0
141.381 31.9385 0
141.381 32.2371 0
141.381 32.5357 0
141.381 32.8342 0
141.381 33.1328 0
141.381 33.4314 4
141.381 33.7299 75
141.381 34.0285 91
141.381 34.3271 90
141.381 34.6257 221
141.381 34.9242 123
141.381 35.2228 108
141.381 35.5214 214
141.381 35.82 86
141.381 36.1185 97
141.381 36.4171 59
141.381 36.7157 112
141.381 37.0143 67
141.381 37.3128 94
141.381 37.6114 83
141.381 37.91 121
141.381 38.2086 183
141.381 38.5071 149
141.381 38.8057 245
141.381 39.1043 306
141.381 39.4029 212
141.381 39.7014 319
141.381 40 328
141.381 40.2986 294
141.381 40.5971 137
141.381 40.8957 126
141.381 41.1943 53
141.381 41.4929 23
141.381 41.7914 23
141.381 42.09 143
141.381 42.3886 206
141.381 42.6872 112
141.381 42.9857 100
141.381 43.2843 87
141.381 43.5829 79
141.381 43.8815 48
141.381 44.18 73
141.381 44.4786 41
141.381 44.7772 99
141.381 45.0758 60
141.381 45.3743 43
141.381 45.6729 17
141.381 45.9715 0
141.381 46.2701 0
141.381 46.5686 0
141.381 46.8672 0
141.381 47.1658 0
141.381 47.4643 0
141.381 47.7629 0
141.381 48.0615 0
141.381 48.3601 0
141.381 48.6586 0
141.381 48.9572 0
141.381 49.2558 0
141.381 49.5544 0
141.381 49.8529 0
141.695 30.1471 0
141.695 30.4456 0
141.695 30.7442 0
141.695 31.0428 0
141.695 31.3414 0
141.695 31.6399 0
141.695 31.9385 0
141.695 32.2371 0
141.695 32.5357 0
141.695 32.8342 0
141.695 33.1328 0
141.695 33.4314 0
141.695 33.7299 86
141.695 34.0285 109
141.695 34.3271 36
141.695 34.6257 77
141.695 34.9242 191
141.695 35.2228 113
141.695 35.5214 201
141.695 35.82 81
141.695 36.1185 123
141.695 36.4171 142
141.695 36.7157 152
141.695 37.0143 104
141.695 37.3128 107
141.695 37.6114 146
141.695 37.91 75
141.695 38.2086 216
141.695 38.5071 275
141.695 38.8057 204
141.695 39.1043 166
141.695 39.4029 217
141.695 39.7014 226
141.695 40 248
141.695 40.2986 157
141.695 40.5971 175
141.695 40.8957 78
141.695 41.1943 47
141.695 41.4929 36
141.695 41.7914 12
141.695 42.09 108
141.695 42.3886 165
141.695 42.6872 116
141.695 42.9857 146
141.695 43.2843 119
141.695 43.5829 150
141.695 43.8815 58
141.695 44.18 114
141.695 44.4786 134
141.695 44.7772 139
141.695 45.0758 79
141.695 45.3743 29
141.695 45.6729 16
141.695 45.9715 1
141.695 46.2701 0
141.695 46.5686 0
141.695 46.8672 0
141.695 47.1658 0
141.695 47.4643 0
141.695 47.7629 0
141.695 48.0615 0
141.695 48.3601 0
141.695 48.6586 0
141.695 48.9572 0
141.695 49.2558 0
141.695 49.5544 0
141.695 49.8529 0
142.008 30.1471 0
142.008 30.4456 0
142.008 30.7442 0
142.008 31.0428 0
142.008 31.3414 0
142.008 31.6399 0
142.008 31.9385 0
142.008 32.2371 0
142.008 32.5357 0
142.008 32.8342 0
142.008 33.1328 0
142.008 33.4314 0
142.008 33.7299 0
142.008 34.0285 22
142.008 34.3271 2
142.008 34.6257 58
142.008 34.9242 150
142.008 35.2228 70
142.008 35.5214 141
142.008 35.82 78
142.008 36.1185 143
142.008 36.4171 90
142.008 36.7157 102
142.008 37.0143 144
142.008 37.3128 121
142.008 37.6114 111
142.008 37.91 88
142.008 38.2086 62
142.008 38.5071 116
142.008 38.8057 165
142.008 39.1043 247
142.008 39.4029 193
142.008 39.7014 220
142.008 40 167
142.008 40.2986 172
142.008 40.5971 177
142.008 40.8957 64
142.008 41.1943 53
142.008 41.4929 14
142.008 41.7914 53
142.008 42.09 137
142.008 42.3886 233
142.008 42.6872 256
142.008 42.9857 263
142.008 43.2843 141
142.008 43.5829 225
142.008 43.8815 116
142.008 44.18 183
142.008 44.4786 222
142.008 44.7772 279
142.008 45.0758 155
142.008 45.3743 25
142.008 45.6729 8
142.008 45.9715 1
142.008 46.2701 0
142.008 46.5686 0
142.008 46.8672 0
142.008 47.1658 0
142.008 47.4643 0
142.008 47.7629 0
142.008 48.0615 0
142.008 48.3601 0
142.008 48.6586 0
142.008 48.9572 0
142.008 49.2558 0
142.008 49.5544 0
142.008 49.8529 0
142.322 30.1471 0
142.322 30.4456 0
142.322 30.7442 0
142.322 31.0428 0
142.322 31.3414 0
142.322 31.6399 0
142.322 31.9385 0
142.322 32.2371 0
142.322 32.5357 0
142.322 32.8342 0
142.322 33.1328 0
142.322 33.4314 0
142.322 33.7299 0
142.322 34.0285 0
142.322 34.3271 0
142.322 34.6257 2
142.322 34.9242 83
142.322 35.2228 114
142.322 35.5214 108
142.322 35.82 67
142.322 36.1185 78
142.322 36.4171 101
142.322 36.7157 101
142.322 37.0143 124
142.322 37.3128 119
142.322 37.6114 107
142.322 37.91 117
142.322 38.2086 134
142.322 38.5071 96
142.322 38.8057 54
142.322 39.1043 140
142.322 39.4029 117
142.322 39.7014 101
142.322 40 114
142.322 40.2986 103
142.322 40.5971 187
142.322 40.8957 138
142.322 41.1943 87
142.322 41.4929 20
142.322 41.7914 39
142.322 42.09 183
142.322 42.3886 157
142.322 42.6872 168
142.322 42.9857 168
142.322 43.2843 283
142.322 43.5829 322
142.322 43.8815 330
142.322 44.18 238
142.322 44.4786 282
142.322 44.7772 177
142.322 45.0758 158
142.322 45.3743 26
142.322 45.6729 26
142.322 45.9715 5
142.322 46.2701 0
142.322 46.5686 0
142.322 46.8672 0
142.322 47.1658 0
142.322 47.4643 0
142.322 47.7629 0
142.322 48.0615 0
142.322 48.3601 0
142.322 48.6586 0
142.322 48.9572 0
142.322 49.2558 0
142.322 49.5544 0
142.322 49.8529 0
142.635 30.1471 0
142.635 30.4456 0
142.635 30.7442 0
142.635 31.0428 0
142.635 31.3414 0
142.635 31.6399 0
142.635 31.9385 0
142.635 32.2371 0
142.635 32.5357 0
142.635 32.8342 0
142.635 33.1328 0
142.635 33.4314 0
142.635 33.7299 0
142.635 34.0285 0
142.635 34.3271 0
142.635 34.6257 0
142.635 34.9242 0
142.635 35.2228 6
142.635 35.5214 117
142.635 35.82 39
142.635 36.1185 74
142.635 36.4171 97
142.635 36.7157 96
142.635 37.0143 112
142.635 37.3128 133
142.635 37.6114 124
142.635 37.91 91
142.635 38.2086 126
142.635 38.5071 141
142.635 38.8057 84
142.635 39.1043 148
142.635 39.4029 135
142.635 39.7014 159
142.635 40 160
142.635 40.2986 94
142.635 40.5971 173
142.635 40.8957 67
142.635 41.1943 160
142.635 41.4929 39
142.635 41.7914 73
142.635 42.09 190
142.635 42.3886 240
142.635 42.6872 90
142.635 42.9857 295
142.635 43.2843 146
142.635 43.5829 173
142.635 43.8815 221
142.635 44.18 311
142.635 44.4786 239
142.635 44.7772 140
142.635 45.0758 45
142.635 45.3743 33
142.635 45.6729 20
142.635 45.9715 3
142.635 46.2701 0
142.635 46.5686 0
142.635 46.8672 0
142.635 47.1658 0
142.635 47.4643 0
142.635 47.7629 0
142.635 48.0615 0
142.635 48.3601 0
142.635 48.6586 0
142.635 48.9572 0
142.635 49.2558 0
142.635 49.5544 0
142.635 49.8529 0
142.949 30.1471 0
142.949 30.4456 0
142.949 30.7442 0
142.949 31.0428 0
142.949 31.3414 0
142.949 31.6399 0
142.949 31.9385 0
142.949 32.2371 0
142.949 32.5357 0
142.949 32.8342 0
142.949 33.1328 0
142.949 33.4314 0
142.949 33.7299 0
142.949 34.0285 0
142.949 34.3271 0
142.949 34.6257 0
142.949 34.9242 0
142.949 35.2228 0
142.949 35.5214 8
142.949 35.82 80
142.949 36.1185 55
142.949 36.4171 54
142.949 36.7157 103
142.949 37.0143 87
142.949 37.3128 118
142.949 37.6114 126
142.949 37.91 99
142.949 38.2086 147
142.949 38.5071 104
142.949 38.8057 106
142.949 39.1043 154
142.949 39.4029 134
142.949 39.7014 130
142.949 40 107
142.949 40.2986 108
142.949 40.5971 131
142.949 40.8957 116
142.949 41.1943 108
142.949 41.4929 56
142.949 41.7914 28
142.949 42.09 50
142.949 42.3886 109
142.949 42.6872 179
142.949 42.9857 146
142.949 43.2843 166
142.949 43.5829 121
142.949 43.8815 286
142.949 44.18 161
142.949 44.4786 104
142.949 44.7772 43
142.949 45.0758 32
142.949 45.3743 27
142.949 45.6729 8
142.949 45.9715 3
142.949 46.2701 0
142.949 46.5686 0
142.949 46.8672 0
142.949 47.1658 0
142.949 47.4643 0
142.949 47.7629 0
142.949 48.0615 0
142.949 48.3601 0
142.949 48.6586 0
142.949 48.9572 0
142.949 49.2558 0
142.949 49.5544 0
142.949 49.8529 0
143.262 30.1471 0
143.262 30.4456 0
143.262 30.7442 0
143.262 31.0428 0
143.262 31.3414 0
143.262 31.6399 0
143.262 31.9385 0
143.262 32.2371 0
143.262 32.5357 0
143.262 32.8342 0
143.262 33.1328 0
143.262 33.4314 0
143.262 33.7299 0
143.262 34.0285 0
143.262 34.3271 0
143.262 34.6257 0
143.262 34.9242 0
143.262 35.2228 0
143.262 35.5214 0
143.262 35.82 0
143.262 36.1185 1
143.262 36.4171 1
143.262 36.7157 120
143.262 37.0143 90
143.262 37.3128 82
143.262 37.6114 133
143.262 37.91 110
143.262 38.2086 143
143.262 38.5071 116
143.262 38.8057 126
143.262 39.1043 149
143.262 39.4029 133
143.262 39.7014 140
143.262 40 149
143.262 40.2986 98
143.262 40.5971 130
143.262 40.8957 138
143.262 41.1943 83
143.262 41.4929 42
143.262 41.7914 82
143.262 42.09 70
143.262 42.3886 123
143.262 42.6872 174
143.262 42.9857 178
143.262 43.2843 135
143.262 43.5829 177
143.262 43.8815 241
143.262 44.18 130
143.262 44.4786 31
143.262 44.7772 37
143.262 45.0758 23
143.262 45.3743 4
143.262 45.6729 6
143.262 45.9715 0
143.262 46.2701 0
143.262 46.5686 0
143.262 46.8672 0
143.262 47.1658 0
143.262 47.4643 0
143.262 47.7629 0
143.262 48.0615 0
143.262 48.3601 0
143.262 48.6586 0
143.262 48.9572 0
143.262 49.2558 0
143.262 49.5544 0
143.262 49.8529 0
143.576 30.1471 0
143.576 30.4456 0
143.576 30.7442 0
143.576 31.0428 0
143.576 31.3414 0
143.576 31.6399 0
143.576 31.9385 0
143.576 32.2371 0
143.576 32.5357 0
143.576 32.8342 0
143.576 33.1328 0
143.576 33.4314 0
143.576 33.7299 0
143.576 34.0285 0
143.576 34.3271 0
143.576 34.6257 0
143.576 34.9242 0
143.576 35.2228 0
143.576 35.5214 0
143.576 35.82 0
143.576 36.1185 0
143.576 36.4171 0
143.576 36.7157 0
143.576 37.0143 75
143.576 37.3128 35
143.576 37.6114 113
143.576 37.91 79
143.576 38.2086 98
143.576 38.5071 102
143.576 38.8057 98
143.576 39.1043 124
143.576 39.4029 148
143.576 39.7014 117
143.576 40 146
143.576 40.2986 102
143.576 40.5971 98
143.576 40.8957 141
143.576 41.1943 69
143.576 41.4929 28
143.576 41.7914 30
143.576 42.09 40
143.576 42.3886 64
143.576 42.6872 133
143.576 42.9857 174
143.576 43.2843 142
143.576 43.5829 132
143.576 43.8815 81
143.576 44.18 65
143.576 44.4786 29
143.576 44.7772 20
143.576 45.0758 8
143.576 45.3743 6
143.576 45.6729 0
143.576 45.9715 0
143.576 46.2701 0
143.576 46.5686 0
143.576 46.8672 0
143.576 47.1658 0
143.576 47.4643 0
143.576 47.7629 0
143.576 48.0615 0
143.576 48.3601 0
143.576 48.6586 0
143.576 48.9572 0
143.576 49.2558 0
143.576 49.5544 0
143.576 49.8529 0
143.889 30.1471 0
143.889 30.4456 0
143.889 30.7442 0
143.889 31.0428 0
143.889 31.3414 0
143.889 31.6399 0
143.889 31.9385 0
143.889 32.2371 0
143.889 32.5357 0
143.889 32.8342 0
143.889 33.1328 0
143.889 33.4314 0
143.889 33.7299 0
143.889 34.0285 0
143.889 34.3271 0
143.889 34.6257 0
143.889 34.9242 0
143.889 35.2228 0
143.889 35.5214 0
143.889 35.82 0
143.889 36.1185 0
143.889 36.4171 0
143.889 36.7157 0
143.889 37.0143 0
143.889 37.3128 24
143.889 37.6114 154
143.889 37.91 85
143.889 38.2086 85
143.889 38.5071 114
143.889 38.8057 79
143.889 39.1043 110
143.889 39.4029 76
143.889 39.7014 96
143.889 40 127
143.889 40.2986 70
143.889 40.5971 74
143.889 40.8957 83
143.889 41.1943 82
143.889 41.4929 48
143.889 41.7914 40
143.889 42.09 23
143.889 42.3886 84
143.889 42.6872 202
143.889 42.9857 166
143.889 43.2843 224
143.889 43.5829 120
143.889 43.8815 111
143.889 44.18 27
143.889 44.4786 9
143.889 44.7772 20
143.889 45.0758 0
143.889 45.3743 0
143.889 45.6729 0
143.889 45.9715 0
143.889 46.2701 0
143.889 46.5686 0
143.889 46.8672 0
143.889 47.1658 0
143.889 47.4643 0
143.889 47.7629 0
143.889 48.0615 0
143.889 48.3601 0
143.889 48.6586 0
143.889 48.9572 0
143.889 49.2558 0
143.889 49.5544 0
143.889 49.8529 0
144.203 30.1471 0
144.203 30.4456 0
144.203 30.7442 0
144.203 31.0428 0
144.203 31.3414 0
144.203 31.6399 0
144.203 31.9385 0
144.203 32.2371 0
144.203 32.5357 0
144.203 32.8342 0
144.203 33.1328 0
144.203 33.4314 0
144.203 33.7299 0
144.203 34.0285 0
144.203 34.3271 0
144.203 34.6257 0
144.203 34.9242 0
144.203 35.2228 0
144.203 35.5214 0
144.203 35.82 0
144.203 36.1185 0
144.203 36.4171 0
144.203 36.7157 0
144.203 37.0143 0
144.203 37.3128 0
144.203 37.6114 18
144.203 37.91 33
144.203 38.2086 6
144.203 38.5071 98
144.203 38.8057 73
144.203 39.1043 32
144.203 39.4029 130
144.203 39.7014 72
144.203 40 130
144.203 40.2986 84
144.203 40.5971 53
144.203 40.8957 79
144.203 41.1943 137
144.203 41.4929 85
144.203 41.7914 46
144.203 42.09 22
144.203 42.3886 48
144.203 42.6872 223
144.203 42.9857 239
144.203 43.2843 141
144.203 43.5829 144
144.203 43.8815 73
144.203 44.18 32
144.203 44.4786 13
144.203 44.7772 4
144.203 45.0758 0
144.203 45.3743 0
144.203 45.6729 0
144.203 45.9715 0
144.203 46.2701 0
144.203 46.5686 0
144.203 46.8672 0
144.203 47.1658 0
144.203 47.4643 0
144.203 47.7629 0
144.203 48.0615 0
144.203 48.3601 0
144.203 48.6586 0
144.203 48.9572 0
144.203 49.2558 0
144.203 49.5544 0
144.203 49.8529 0
144.516 30.1471 0
144.516 30.4456 0
144.516 30.7442 0
144.516 31.0428 0
144.516 31.3414 0
144.516 31.6399 0
144.516 31.9385 0
144.516 32.2371 0
144.516 32.5357 0
144.516 32.8342 0
144.516 33.1328 0
144.516 33.4314 0
144.516 33.7299 0
144.516 34.0285 0
144.516 34.3271 0
144.516 34.6257 0
144.516 34.9242 0
144.516 35.2228 0
144.516 35.5214 0
144.516 35.82 0
144.516 36.1185 0
144.516 36.4171 0
144.516 36.7157 0
144.516 37.0143 0
144.516 37.3128 0
144.516 37.6114 0
144.516 37.91 1
144.516 38.2086 1
144.516 38.5071 3
144.516 38.8057 4
144.516 39.1043 4
144.516 39.4029 11
144.516 39.7014 4
144.516 40 24
144.516 40.2986 66
144.516 40.5971 33
144.516 40.8957 32
144.516 41.1943 100
144.516 41.4929 151
144.516 41.7914 69
144.516 42.09 26
144.516 42.3886 20
144.516 42.6872 223
144.516 42.9857 201
144.516 43.2843 231
144.516 43.5829 203
144.516 43.8815 61
144.516 44.18 32
144.516 44.4786 15
144.516 44.7772 0
144.516 45.0758 0
144.516 45.3743 0
144.516 45.6729 0
144.516 45.9715 0
144.516 46.2701 0
144.516 46.5686 0
144.516 46.8672 0
144.516 47.1658 0
144.516 47.4643 0
144.516 47.7629 0
144.516 48.0615 0
144.516 48.3601 0
144.516 48.6586 0
144.516 48.9572 0
144.516 49.2558 0
144.516 49.5544 0
144.516 49.8529 0
144.83 30.1471 0
144.83 30.4456 0
144.83 30.7442 0
144.83 31.0428 0
144.83 31.3414 0
144.83 31.6399 0
144.83 31.9385 0
144.83 32.2371 0
144.83 32.5357 0
144.83 32.8342 0
144.83 33.1328 0
144.83 33.4314 0
144.83 33.7299 0
144.83 34.0285 0
144.83 34.3271 0
144.83 34.6257 0
144.83 34.9242 0
144.83 35.2228 0
144.83 35.5214 0
144.83 35.82 0
144.83 36.1185 0
144.83 36.4171 0
144.83 36.7157 0
144.83 37.0143 0
144.83 37.3128 0
144.83 37.6114 0
144.83 37.91 0
144.83 38.2086 0
144.83 38.5071 0
144.83 38.8057 0
144.83 39.1043 0
144.83 39.4029 0
144.83 39.7014 0
144.83 40 0
144.83 40.2986 2
144.83 40.5971 1
144.83 40.8957 32
144.83 41.1943 98
144.83 41.4929 141
144.83 41.7914 133
144.83 42.09 63
144.83 42.3886 37
144.83 42.6872 123
144.83 42.9857 252
144.83 43.2843 90
144.83 43.5829 126
144.83 43.8815 21
144.83 44.18 19
144.83 44.4786 11
144.83 44.7772 0
144.83 45.0758 0
144.83 45.3743 0
144.83 45.6729 0
144.83 45.9715 0
144.83 46.2701 0
144.83 46.5686 0
144.83 46.8672 0
144.83 47.1658 0
144.83 47.4643 0
144.83 47.7629 0
144.83 48.0615 0
144.83 48.3601 0
144.83 48.6586 0
144.83 48.9572 0
144.83 49.2558 0
144.83 49.5544 0
144.83 49.8529 0
145.143 30.1471 0
145.143 30.4456 0
145.143 30.7442 0
145.143 31.0428 0
145.143 31.3414 0
145.143 31.6399 0
145.143 31.9385 0
145.143 32.2371 0
145.143 32.5357 0
145.143 32.8342 0
145.143 33.1328 0
145.143 33.4314 0
145.143 33.7299 0
145.143 34.0285 0
145.143 34.3271 0
145.143 34.6257 0
145.143 34.9242 0
145.143 35.2228 0
145.143 35.5214 0
145.143 35.82 0
145.143 36.1185 0
145.143 36.4171 0
145.143 36.7157 0
145.143 37.0143 0
145.143 37.3128 0
145.143 37.6114 0
145.143 37.91 0
145.143 38.2086 0
145.143 38.5071 0
145.143 38.8057 0
145.143 39.1043 0
145.143 39.4029 0
145.143 39.7014 0
145.143 40 0
145.143 40.2986 0
145.143 40.5971 0
145.143 40.8957 45
145.143 41.1943 110
145.143 41.4929 76
145.143 41.7914 82
145.143 42.09 70
145.143 42.3886 41
145.143 42.6872 42
145.143 42.9857 199
145.143 43.2843 200
145.143 43.5829 171
145.143 43.8815 36
145.143 44.18 18
145.143 44.4786 4
145.143 44.7772 0
145.143 45.0758 0
145.143 45.3743 0
145.143 45.6729 0
145.143 45.9715 0
145.143 46.2701 0
145.143 46.5686 0
145.143 46.8672 0
145.143 47.1658 0
145.143 47.4643 0
145.143 47.7629 0
145.143 48.0615 0
145.143 48.3601 0
145.143 48.6586 0
145.143 48.9572 0
145.143 49.2558 0
145.143 49.5544 0
145.143 49.8529 0
145.457 30.1471 0
145.457 30.4456 0
145.457 30.7442 0
145.457 31.0428 0
145.457 31.3414 0
145.457 31.6399 0
145.457 31.9385 0
145.457 32.2371 0
145.457 32.5357 0
145.457 32.8342 0
145.457 33.1328 0
145.457 33.4314 0
145.457 33.7299 0
145.457 34.0285 0
145.457 34.3271 0
145.457 34.6257 0
145.457 34.9242 0
145.457 35.2228 0
145.457 35.5214 0
145.457 35.82 0
145.457 36.1185 0
145.457 36.4171 0
145.457 36.7157 0
145.457 37.0143 0
145.457 37.3128 0
145.457 37.6114 0
145.457 37.91 0
145.457 38.2086 0
145.457 38.5071 0
145.457 38.8057 0
145.457 39.1043 0
145.457 39.4029 0
145.457 39.7014 0
145.457 40 0
145.457 40.2986 0
145.457 40.5971 0
145.457 40.8957 25
145.457 41.1943 94
145.457 41.4929 53
145.457 41.7914 102
145.457 42.09 122
145.457 42.3886 41
145.457 42.6872 40
145.457 42.9857 110
145.457 43.2843 20
145.457 43.5829 36
145.457 43.8815 46
145.457 44.18 32
145.457 44.4786 11
145.457 44.7772 0
145.457 45.0758 0
145.457 45.3743 0
145.457 45.6729 0
145.457 45.9715 0
145.457 46.2701 0
145.457 46.5686 0
145.457 46.8672 0
145.457 47.1658 0
145.457 47.4643 0
145.457 47.7629 0
145.457 48.0615 0
145.457 48.3601 0
145.457 48.6586 0
145.457 48.9572 0
145.457 49.2558 0
145.457 49.5544 0
145.457 49.8529 0
145.77 30.1471 0
145.77 30.4456 0
145.77 30.7442 0
145.77 31.0428 0
145.77 31.3414 0
145.77 31.6399 0
145.77 31.9385 0
145.77 32.2371 0
145.77 32.5357 0
145.77 32.8342 0
145.77 33.1328 0
145.77 33.4314 0
145.77 33.7299 0
145.77 34.0285 0
145.77 34.3271 0
145.77 34.6257 0
145.77 34.9242 0
145.77 35.2228 0
145.77 35.5214 0
145.77 35.82 0
145.77 36.1185 0
145.77 36.4171 0
145.77 36.7157 0
145.77 37.0143 0
145.77 37.3128 0
145.77 37.6114 0
145.77 37.91 0
145.77 38.2086 0
145.77 38.5071 0
145.77 38.8057 0
145.77 39.1043 0
145.77 39.4029 0
145.77 39.7014 0
145.77 40 0
145.77 40.2986 0
145.77 40.5971 0
145.77 40.8957 0
145.77 41.1943 89
145.77 41.4929 95
145.77 41.7914 60
145.77 42.09 55
145.77 42.3886 68
145.77 42.6872 14
145.77 42.9857 6
145.77 43.2843 6
145.77 43.5829 19
145.77 43.8815 11
145.77 44.18 4
145.77 44.4786 1
145.77 44.7772 0
145.77 45.0758 0
145.77 45.3743 0
145.77 45.6729 0
145.77 45.9715 0
145.77 46.2701 0
145.77 46.5686 0
145.77 46.8672 0
145.77 47.1658 0
145.77 47.4643 0
145.77 47.7629 0
145.77 48.0615 0
145.77 48.3601 0
145.77 48.6586 0
145.77 48.9572 0
145.77 49.2558 0
145.77 49.5544 0
145.77 49.8529 0
146.084 30.1471 0
146.084 30.4456 0
146.084 30.7442 0
146.084 31.0428 0
146.084 31.3414 0
146.084 31.6399 0
146.084 31.9385 0
146.084 32.2371 0
146.084 32.5357 0
146.084 32.8342 0
146.084 33.1328 0
146.084 33.4314 0
146.084 33.7299 0
146.084 34.0285 0
146.084 34.3271 0
146.084 34.6257 0
146.084 34.9242 0
146.084 35.2228 0
146.084 35.5214 0
146.084 35.82 0
146.084 36.1185 0
146.084 36.4171 0
146.084 36.7157 0
146.084 37.0143 0
146.084 37.3128 0
146.084 37.6114 0
146.084 37.91 0
146.084 38.2086 0
146.084 38.5071 0
146.084 38.8057 0
146.084 39.1043 0
146.084 39.4029 0
146.084 39.7014 0
146.084 40 0
146.084 40.2986 0
146.084 40.5971 0
146.084 40.8957 0
146.084 41.1943 0
146.084 41.4929 25
146.084 41.7914 3
146.084 42.09 19
146.084 42.3886 75
146.084 42.6872 4
146.084 42.9857 13
146.084 43.2843 4
146.084 43.5829 3
146.084 43.8815 3
146.084 44.18 3
146.084 44.4786 3
146.084 44.7772 0
146.084 45.0758 0
146.084 45.3743 0
146.084 45.6729 0
146.084 45.9715 0
146.084 46.2701 0
146.084 46.5686 0
146.084 46.8672 0
146.084 47.1658 0
146.084 47.4643 0
146.084 47.7629 0
146.084 48.0615 0
146.084 48.3601 0
146.084 48.6586 0
146.084 48.9572 0
146.084 49.2558 0
146.084 49.5544 0
146.084 49.8529 0
146.397 30.1471 0
146.397 30.4456 0
146.397 30.7442 0
146.397 31.0428 0
146.397 31.3414 0
146.397 31.6399 0
146.397 31.9385 0
146.397 32.2371 0
146.397 32.5357 0
146.397 32.8342 0
146.397 33.1328 0
146.397 33.4314 0
146.397 33.7299 0
146.397 34.0285 0
146.397 34.3271 0
146.397 34.6257 0
146.397 34.9242 0
146.397 35.2228 0
146.397 35.5214 0
146.397 35.82 0
146.397 36.1185 0
146.397 36.4171 0
146.397 36.7157 0
146.397 37.0143 0
146.397 37.3128 0
146.397 37.6114 0
146.397 37.91 0
146.397 38.2086 0
146.397 38.5071 0
146.397 38.8057 0
146.397 39.1043 0
146.397 39.4029 0
146.397 39.7014 0
146.397 40 0
146.397 40.2986 0
146.397 40.5971 0
146.397 40.8957 0
146.397 41.1943 0
146.397 41.4929 0
146.397 41.7914 1
146.397 42.09 3
146.397 42.3886 4
146.397 42.6872 1
146.397 42.9857 6
146.397 43.2843 2
146.397 43.5829 0
146.397 43.8815 0
146.397 44.18 0
146.397 44.4786 0
146.397 44.7772 0
146.397 45.0758 0
146.397 45.3743 0
146.397 45.6729 0
146.397 45.9715 0
146.397 46.2701 0
146.397 46.5686 0
146.397 46.8672 0
146.397 47.1658 0
146.397 47.4643 0
146.397 47.7629 0
146.397 48.0615 0
146.397 48.3601 0
146.397 48.6586 0
146.397 48.9572 0
146.397 49.2558 0
146.397 49.5544 0
146.397 49.8529 0
146.711 30.1471 0
146.711 30.4456 0
146.711 30.7442 0
146.711 31.0428 0
146.711 31.3414 0
146.711 31.6399 0
146.711 31.9385 0
146.711 32.2371 0
146.711 32.5357 0
146.711 32.8342 0
146.711 33.1328 0
146.711 33.4314 0
146.711 33.7299 0
146.711 34.0285 0
146.711 34.3271 0
146.711 34.6257 0
146.711 34.9242 0
146.711 35.2228 0
146.711 35.5214 0
146.711 35.82 0
146.711 36.1185 0
146.711 36.4171 0
146.711 36.7157 0
146.711 37.0143 0
146.711 37.3128 0
146.711 37.6114 0
146.711 37.91 0
146.711 38.2086 0
146.711 38.5071 0
146.711 38.8057 0
146.711 39.1043 0
146.711 39.4029 0
146.711 39.7014 0
146.711 40 0
146.711 40.2986 0
146.711 40.5971 0
146.711 40.8957 0
146.711 41.1943 0
146.711 41.4929 0
146.711 41.7914 0
146.711 42.09 0
146.711 42.3886 2
146.711 42.6872 0
146.711 42.9857 0
146.711 43.2843 3
146.711 43.5829 0
146.711 43.8815 0
146.711 44.18 0
146.711 44.4786 0
146.711 44.7772 0
146.711 45.0758 0
146.711 45.3743 0
146.711 45.6729 0
146.711 45.9715 0
146.711 46.2701 0
146.711 46.5686 0
146.711 46.8672 0
146.711 47.1658 0
146.711 47.4643 0
146.711 47.7629 0
146.711 48.0615 0
146.711 48.3601 0
146.711 48.6586 0
146.711 48.9572 0
146.711 49.2558 0
146.711 49.5544 0
146.711 49.8529 0
147.024 30.1471 0
147.024 30.4456 0
147.024 30.7442 0
147.024 31.0428 0
147.024 31.3414 0
147.024 31.6399 0
147.024 31.9385 0
147.024 32.2371 0
147.024 32.5357 0
147.024 32.8342 0
147.024 33.1328 0
147.024 33.4314 0
147.024 33.7299 0
147.024 34.0285 0
147.024 34.3271 0
147.024 34.6257 0
147.024 34.9242 0
147.024 35.2228 0
147.024 35.5214 0
147.024 35.82 0
147.024 36.1185 0
147.024 36.4171 0
147.024 36.7157 0
147.024 37.0143 0
147.024 37.3128 0
147.024 37.6114 0
147.024 37.91 0
147.024 38.2086 0
147.024 38.5071 0
147.024 38.8057 0
147.024 39.1043 0
